epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
276,1998.37,1.02808,2.30924,0.92656,1.15347,0.91783,0.84269,0.92061,0.71397,0.89471,0.81298,0.88627,0.53286,0.8243,1.53716,0.63768,0.95956,0.00863875,0.00863875,0.00863875
277,2005.5,1.0276,2.29944,0.91708,1.14491,0.9359,0.82684,0.92044,0.70125,0.89995,0.81143,0.883,0.53419,0.85133,1.55768,0.64227,0.97158,0.0086338,0.0086338,0.0086338
278,2012.72,1.00981,2.25883,0.908,1.13476,0.9023,0.85355,0.92139,0.70072,0.8785,0.82702,0.88071,0.52444,0.82424,1.54667,0.64722,0.96225,0.00862885,0.00862885,0.00862885
279,2019.92,1.00745,2.2934,0.90917,1.13864,0.86794,0.81742,0.90182,0.6769,0.85434,0.79325,0.87162,0.50693,0.87796,1.62448,0.73957,0.99035,0.0086239,0.0086239,0.0086239
280,2027.07,1.02951,2.32183,0.91777,1.14249,0.88109,0.84074,0.91044,0.69795,0.88294,0.81929,0.88271,0.5202,0.84631,1.56396,0.71032,0.97042,0.00861895,0.00861895,0.00861895
281,2034.2,1.01413,2.25819,0.90288,1.13661,0.90465,0.85598,0.92063,0.71512,0.86918,0.81798,0.86983,0.53905,0.81845,1.51923,0.67044,0.95701,0.008614,0.008614,0.008614
282,2041.56,1.04419,2.32225,0.91844,1.13853,0.89389,0.84938,0.91693,0.71048,0.87011,0.82385,0.87939,0.53833,0.82881,1.54464,0.67352,0.96377,0.00860905,0.00860905,0.00860905
283,2048.71,1.02519,2.29106,0.91512,1.14312,0.93222,0.83431,0.91311,0.71034,0.9117,0.81578,0.88046,0.53969,0.84113,1.55164,0.65844,0.96953,0.0086041,0.0086041,0.0086041
284,2055.9,0.99837,2.19379,0.87841,1.12348,0.94865,0.84205,0.92187,0.71755,0.91586,0.81525,0.87801,0.53846,0.82709,1.53513,0.63466,0.96415,0.00859915,0.00859915,0.00859915
285,2063.23,1.01084,2.25709,0.88038,1.12804,0.90453,0.84892,0.92019,0.71015,0.90981,0.7954,0.8662,0.52988,0.8254,1.54713,0.65143,0.95899,0.0085942,0.0085942,0.0085942
286,2070.42,1.02249,2.27294,0.91234,1.13947,0.93953,0.8242,0.92116,0.7222,0.92271,0.80904,0.88927,0.54637,0.8331,1.52993,0.65157,0.96014,0.00858925,0.00858925,0.00858925
287,2077.53,1.01066,2.2228,0.88661,1.12741,0.93284,0.84184,0.92624,0.71635,0.91033,0.81918,0.89214,0.53496,0.84231,1.54532,0.64045,0.9699,0.0085843,0.0085843,0.0085843
288,2084.73,1.02742,2.31309,0.92926,1.14975,0.91081,0.80164,0.90929,0.69079,0.88994,0.78025,0.87118,0.50987,0.88748,1.65601,0.68572,1.00052,0.00857935,0.00857935,0.00857935
289,2091.94,0.99345,2.19807,0.87413,1.11701,0.8953,0.84923,0.92395,0.71444,0.89676,0.83163,0.90239,0.5365,0.83163,1.55961,0.63949,0.96858,0.0085744,0.0085744,0.0085744
290,2099.14,1.00147,2.26434,0.89187,1.12674,0.9105,0.86107,0.92624,0.72516,0.89101,0.83668,0.88838,0.54058,0.81922,1.5465,0.61653,0.95936,0.00856945,0.00856945,0.00856945
291,2106.37,1.02363,2.30216,0.90058,1.13933,0.93023,0.84388,0.92449,0.71525,0.91163,0.82732,0.89204,0.5425,0.84242,1.57621,0.63562,0.96928,0.0085645,0.0085645,0.0085645
292,2113.44,1.00314,2.26716,0.90527,1.13548,0.93258,0.85714,0.9214,0.71357,0.90994,0.84519,0.89961,0.53791,0.84706,1.5999,0.63781,0.97175,0.00855955,0.00855955,0.00855955
293,2120.66,1.03296,2.3078,0.91155,1.13544,0.93024,0.84612,0.92848,0.71371,0.91259,0.83034,0.90177,0.55249,0.83717,1.57293,0.64117,0.96747,0.0085546,0.0085546,0.0085546
294,2127.75,1.00195,2.20408,0.88607,1.12841,0.8749,0.871,0.92555,0.71551,0.91736,0.80933,0.89353,0.54562,0.84839,1.54946,0.63601,0.97691,0.00854965,0.00854965,0.00854965
295,2135.08,1.01289,2.24948,0.87961,1.12704,0.92584,0.8393,0.92585,0.70876,0.90801,0.82225,0.88821,0.53909,0.85332,1.50118,0.64617,0.98328,0.0085447,0.0085447,0.0085447
296,2142.2,0.99453,2.20104,0.87153,1.11783,0.93231,0.84325,0.92435,0.72143,0.92127,0.83085,0.8962,0.55055,0.80727,1.46895,0.62013,0.95752,0.00853975,0.00853975,0.00853975
297,2149.39,1.01144,2.25077,0.88183,1.13441,0.9062,0.86915,0.92583,0.72529,0.88089,0.84592,0.88814,0.55783,0.79727,1.46791,0.60218,0.94461,0.0085348,0.0085348,0.0085348
298,2156.54,0.9914,2.21925,0.88512,1.12092,0.91183,0.85523,0.92499,0.71175,0.89519,0.8191,0.87937,0.52987,0.83029,1.54422,0.62836,0.95685,0.00852985,0.00852985,0.00852985
299,2163.88,1.00533,2.221,0.87742,1.12409,0.88404,0.85621,0.92197,0.71622,0.86388,0.83711,0.88357,0.53501,0.82162,1.52639,0.6467,0.95593,0.0085249,0.0085249,0.0085249
300,2171.18,1.0329,2.28737,0.8981,1.13381,0.91576,0.85168,0.92789,0.70839,0.89935,0.83638,0.90392,0.54431,0.84079,1.51876,0.62946,0.96438,0.00851995,0.00851995,0.00851995
301,2178.21,0.99062,2.19363,0.87527,1.11791,0.88267,0.85706,0.92139,0.70487,0.88399,0.84325,0.90056,0.54348,0.83075,1.50465,0.62349,0.9628,0.008515,0.008515,0.008515
302,2185.38,0.99663,2.2103,0.87038,1.11987,0.92109,0.87372,0.93398,0.72422,0.91712,0.82421,0.90242,0.55784,0.80792,1.47942,0.61825,0.95354,0.00851005,0.00851005,0.00851005
303,2192.57,1.01218,2.28152,0.89391,1.12548,0.91791,0.85029,0.92896,0.71785,0.8935,0.82694,0.88639,0.53993,0.8017,1.47463,0.62165,0.94799,0.0085051,0.0085051,0.0085051
304,2199.62,1.01298,2.24425,0.88942,1.12939,0.92749,0.8402,0.92668,0.72016,0.90127,0.80212,0.87675,0.52606,0.79334,1.50264,0.62573,0.94633,0.00850015,0.00850015,0.00850015
305,2206.68,1.00199,2.26371,0.88803,1.12826,0.91627,0.86021,0.9248,0.70859,0.89114,0.83751,0.88411,0.5262,0.83108,1.51701,0.63311,0.96483,0.0084952,0.0084952,0.0084952
306,2213.78,1.00787,2.23857,0.88636,1.13283,0.94095,0.85627,0.9263,0.72214,0.91553,0.83274,0.88315,0.54615,0.81582,1.48051,0.62388,0.95836,0.00849025,0.00849025,0.00849025
307,2220.85,1.01803,2.25963,0.88741,1.12512,0.91347,0.84702,0.9178,0.71515,0.89917,0.83194,0.8879,0.53984,0.82941,1.49726,0.64388,0.97004,0.0084853,0.0084853,0.0084853
308,2227.97,1.00709,2.2374,0.87287,1.11823,0.90833,0.86947,0.93117,0.7233,0.88082,0.84044,0.89636,0.55883,0.79987,1.43107,0.61927,0.95392,0.00848035,0.00848035,0.00848035
309,2235.02,0.99643,2.21478,0.87026,1.12079,0.92346,0.84933,0.92632,0.71275,0.90258,0.82124,0.88845,0.53763,0.79779,1.48127,0.62775,0.95334,0.0084754,0.0084754,0.0084754
310,2242.09,0.99547,2.24465,0.87219,1.12932,0.93198,0.84528,0.92558,0.71231,0.90554,0.8199,0.88212,0.52681,0.82607,1.54202,0.63169,0.96478,0.00847045,0.00847045,0.00847045
311,2249.2,1.01068,2.27933,0.89245,1.13123,0.92612,0.84672,0.92452,0.70584,0.90224,0.82496,0.88295,0.51748,0.83671,1.54044,0.63377,0.96579,0.0084655,0.0084655,0.0084655
312,2256.22,0.98699,2.18831,0.87227,1.1292,0.9194,0.83451,0.91405,0.71237,0.89677,0.80943,0.87635,0.53081,0.8357,1.53486,0.64709,0.96596,0.00846055,0.00846055,0.00846055
313,2263.2,0.98747,2.19307,0.88039,1.12699,0.93119,0.85219,0.92278,0.72661,0.9157,0.83959,0.89473,0.54648,0.81592,1.50324,0.61544,0.95667,0.0084556,0.0084556,0.0084556
314,2270.38,1.01451,2.27952,0.88171,1.12959,0.94049,0.84412,0.92401,0.73144,0.92078,0.82503,0.88947,0.5481,0.81423,1.48946,0.60727,0.96215,0.00845065,0.00845065,0.00845065
315,2277.35,0.99191,2.24293,0.86275,1.11815,0.9146,0.86968,0.9285,0.73301,0.90384,0.84967,0.88942,0.54921,0.79407,1.45368,0.6002,0.95051,0.0084457,0.0084457,0.0084457
316,2284.47,1.01494,2.24068,0.87565,1.11878,0.93204,0.83704,0.92508,0.73808,0.9114,0.81153,0.88266,0.55767,0.79465,1.47331,0.60716,0.9401,0.00844075,0.00844075,0.00844075
317,2291.59,0.99498,2.21471,0.86329,1.1205,0.89684,0.81909,0.91538,0.71525,0.88235,0.79787,0.87066,0.53555,0.80992,1.54394,0.63466,0.95118,0.0084358,0.0084358,0.0084358
318,2298.85,0.99656,2.18295,0.86209,1.11306,0.92335,0.82807,0.93028,0.72457,0.91154,0.80914,0.89084,0.54269,0.79545,1.47988,0.617,0.94847,0.00843085,0.00843085,0.00843085
319,2305.96,1.00784,2.2195,0.86899,1.13169,0.90679,0.87792,0.93348,0.72686,0.8875,0.86289,0.90024,0.54356,0.80045,1.46942,0.60581,0.95935,0.0084259,0.0084259,0.0084259
320,2312.99,1.01261,2.22119,0.86481,1.12268,0.93299,0.87147,0.93369,0.72378,0.91204,0.84568,0.89342,0.54856,0.8064,1.46598,0.59894,0.95524,0.00842095,0.00842095,0.00842095
321,2320.09,0.99177,2.21758,0.86008,1.11653,0.91559,0.85092,0.92095,0.72942,0.89742,0.82865,0.88035,0.54667,0.79758,1.50753,0.60163,0.94635,0.008416,0.008416,0.008416
322,2327.12,1.00544,2.22237,0.87503,1.11616,0.87568,0.87186,0.91429,0.71559,0.91506,0.79885,0.87665,0.53806,0.81512,1.52521,0.6299,0.9503,0.00841105,0.00841105,0.00841105
323,2334.24,0.97258,2.18082,0.84361,1.1056,0.93943,0.82482,0.91873,0.72403,0.91963,0.79532,0.87688,0.55183,0.80442,1.48239,0.6211,0.94468,0.0084061,0.0084061,0.0084061
324,2341.35,0.98555,2.20143,0.85223,1.11235,0.92512,0.86017,0.93281,0.73921,0.91425,0.84161,0.90151,0.56532,0.77904,1.44748,0.59897,0.93606,0.00840115,0.00840115,0.00840115
325,2348.41,1.00561,2.25646,0.87567,1.1332,0.91312,0.85,0.93251,0.73174,0.87727,0.83622,0.89296,0.55185,0.79694,1.46913,0.61201,0.95,0.0083962,0.0083962,0.0083962
326,2355.51,0.98999,2.20484,0.85417,1.12501,0.9293,0.86168,0.93411,0.72619,0.90991,0.8413,0.89833,0.5532,0.79756,1.47764,0.61811,0.95384,0.00839125,0.00839125,0.00839125
327,2362.56,1.01588,2.26452,0.8775,1.13069,0.9435,0.83314,0.92939,0.72672,0.9181,0.82004,0.89435,0.55003,0.79396,1.46353,0.60454,0.94149,0.0083863,0.0083863,0.0083863
328,2369.93,0.99612,2.19501,0.86126,1.12315,0.93124,0.8063,0.9203,0.70937,0.90357,0.78579,0.87213,0.52487,0.81751,1.48933,0.64643,0.95146,0.00838135,0.00838135,0.00838135
329,2377.09,1.01743,2.26439,0.86357,1.12746,0.93847,0.8342,0.92741,0.71965,0.91262,0.81609,0.88635,0.54057,0.80079,1.49053,0.63978,0.94932,0.0083764,0.0083764,0.0083764
330,2384.23,0.98098,2.17469,0.85053,1.11687,0.90724,0.8633,0.92951,0.72881,0.88808,0.84306,0.89085,0.53843,0.79895,1.49079,0.60798,0.95074,0.00837145,0.00837145,0.00837145
331,2391.45,0.98677,2.16549,0.84244,1.10121,0.92685,0.85303,0.93743,0.73553,0.91749,0.82515,0.90058,0.55185,0.77976,1.46568,0.58969,0.93648,0.0083665,0.0083665,0.0083665
332,2398.56,0.99624,2.20305,0.85933,1.1231,0.94092,0.8561,0.93578,0.73641,0.9265,0.83081,0.90057,0.548,0.77314,1.45352,0.58273,0.93229,0.00836155,0.00836155,0.00836155
333,2405.56,0.95645,2.14005,0.83548,1.10266,0.9016,0.86555,0.92762,0.71686,0.89036,0.82847,0.88777,0.53336,0.8316,1.54249,0.6186,0.95966,0.0083566,0.0083566,0.0083566
334,2412.75,0.98465,2.14693,0.8466,1.1103,0.93852,0.87462,0.93964,0.73938,0.92037,0.85219,0.9117,0.54777,0.78877,1.47681,0.59376,0.94126,0.00835165,0.00835165,0.00835165
335,2419.95,0.98818,2.16256,0.84178,1.113,0.94146,0.85431,0.93306,0.7363,0.92659,0.84083,0.89932,0.55919,0.76324,1.42264,0.59521,0.93408,0.0083467,0.0083467,0.0083467
336,2427.08,0.97877,2.17151,0.84601,1.11486,0.91565,0.85839,0.92083,0.73354,0.90343,0.84479,0.90098,0.5593,0.76587,1.43573,0.5829,0.93262,0.00834175,0.00834175,0.00834175
337,2434.35,0.99013,2.191,0.84381,1.11232,0.92103,0.85878,0.92537,0.72549,0.90468,0.84124,0.89556,0.54681,0.77964,1.44748,0.58713,0.93511,0.0083368,0.0083368,0.0083368
338,2441.51,0.98513,2.16077,0.82817,1.10931,0.90467,0.87043,0.93286,0.73753,0.88512,0.84871,0.90004,0.5511,0.78053,1.42983,0.58069,0.93527,0.00833185,0.00833185,0.00833185
339,2448.71,0.96675,2.14649,0.82696,1.10168,0.8998,0.8836,0.93225,0.74388,0.90371,0.84619,0.90104,0.56477,0.77027,1.44242,0.58433,0.93255,0.0083269,0.0083269,0.0083269
340,2455.84,0.96952,2.15814,0.84135,1.11103,0.9168,0.86152,0.93085,0.74369,0.90745,0.83244,0.89241,0.55384,0.78093,1.4604,0.59261,0.93726,0.00832195,0.00832195,0.00832195
341,2463.05,0.98678,2.18628,0.84286,1.11082,0.93157,0.85833,0.93474,0.73914,0.91613,0.84347,0.90138,0.56456,0.78229,1.43152,0.58588,0.93728,0.008317,0.008317,0.008317
342,2470.24,0.99755,2.19659,0.84908,1.10979,0.92967,0.86277,0.93409,0.74317,0.92684,0.8311,0.90492,0.55727,0.77935,1.43818,0.58806,0.93741,0.00831205,0.00831205,0.00831205
343,2477.4,0.98712,2.18241,0.85111,1.11831,0.94111,0.86788,0.93894,0.74098,0.90431,0.84839,0.89742,0.55353,0.76807,1.43792,0.57992,0.93615,0.0083071,0.0083071,0.0083071
344,2484.62,0.96724,2.18101,0.82648,1.10172,0.93432,0.86467,0.93681,0.73578,0.91638,0.84891,0.89932,0.55175,0.79654,1.46478,0.59121,0.95557,0.00830215,0.00830215,0.00830215
345,2491.89,0.97617,2.14995,0.82619,1.09969,0.92062,0.86933,0.93498,0.73349,0.91786,0.84697,0.91082,0.55081,0.80147,1.45312,0.59544,0.94652,0.0082972,0.0082972,0.0082972
346,2498.94,0.96566,2.12308,0.82481,1.09342,0.9186,0.86192,0.93648,0.73483,0.90816,0.85038,0.90974,0.56034,0.79938,1.4541,0.59075,0.94347,0.00829225,0.00829225,0.00829225
347,2506.17,0.97198,2.19558,0.84183,1.10769,0.93114,0.86363,0.94184,0.74062,0.91707,0.85313,0.91856,0.55907,0.78584,1.46966,0.59033,0.94185,0.0082873,0.0082873,0.0082873
348,2513.27,0.97252,2.1645,0.82444,1.09474,0.91639,0.88429,0.94033,0.74517,0.89713,0.86564,0.89923,0.55226,0.77549,1.44376,0.57945,0.92993,0.00828235,0.00828235,0.00828235
349,2520.3,0.97048,2.16565,0.83619,1.11228,0.93847,0.86388,0.94029,0.74967,0.9174,0.84975,0.90592,0.55527,0.76168,1.42469,0.57327,0.92358,0.0082774,0.0082774,0.0082774
350,2527.31,0.96407,2.13123,0.82305,1.09916,0.95606,0.8082,0.92941,0.71762,0.93689,0.78546,0.89268,0.54308,0.80259,1.47677,0.60179,0.94797,0.00827245,0.00827245,0.00827245
351,2534.33,0.93927,2.09962,0.80261,1.09028,0.909,0.8708,0.93161,0.72745,0.88108,0.84852,0.88721,0.54208,0.81224,1.48946,0.58939,0.94595,0.0082675,0.0082675,0.0082675
352,2541.64,0.98704,2.17945,0.8382,1.11034,0.92952,0.86073,0.93651,0.73399,0.9078,0.84145,0.89589,0.55303,0.79507,1.4738,0.58759,0.93557,0.00826255,0.00826255,0.00826255
353,2548.78,0.98115,2.16912,0.8426,1.10721,0.94068,0.86789,0.93777,0.73017,0.92565,0.84944,0.90771,0.55477,0.79612,1.48451,0.59313,0.93632,0.0082576,0.0082576,0.0082576
354,2555.88,0.96479,2.10614,0.82175,1.09678,0.94362,0.87087,0.93441,0.73739,0.9281,0.85136,0.89635,0.55514,0.78184,1.46121,0.57576,0.92656,0.00825265,0.00825265,0.00825265
355,2563.08,0.98327,2.20316,0.84644,1.11391,0.95394,0.83264,0.93744,0.73761,0.94566,0.82285,0.9082,0.55678,0.77951,1.47134,0.58293,0.93186,0.0082477,0.0082477,0.0082477
356,2570.26,0.95084,2.03725,0.78269,1.08206,0.93811,0.84587,0.93499,0.729,0.92601,0.83104,0.89725,0.54332,0.80479,1.5139,0.59819,0.94257,0.00824275,0.00824275,0.00824275
357,2577.43,0.97595,2.16284,0.82015,1.09793,0.90445,0.86245,0.94144,0.74407,0.89974,0.84684,0.91096,0.55856,0.78242,1.46824,0.59228,0.94376,0.0082378,0.0082378,0.0082378
358,2584.64,0.95317,2.1081,0.80113,1.08735,0.92716,0.88001,0.94204,0.73661,0.91236,0.86284,0.91152,0.55091,0.76273,1.43406,0.57469,0.93096,0.00823285,0.00823285,0.00823285
359,2591.68,0.95962,2.12467,0.8136,1.09507,0.91723,0.88302,0.93594,0.73798,0.90045,0.86807,0.91029,0.561,0.75805,1.43207,0.56914,0.92564,0.0082279,0.0082279,0.0082279
360,2598.75,0.96939,2.16681,0.83185,1.10791,0.94323,0.8665,0.93444,0.73885,0.9277,0.84569,0.90386,0.55946,0.77109,1.44415,0.58011,0.93242,0.00822295,0.00822295,0.00822295
361,2605.88,0.95737,2.11882,0.82058,1.09598,0.9437,0.8656,0.94291,0.74133,0.92275,0.84944,0.90901,0.55549,0.77657,1.45882,0.57491,0.93022,0.008218,0.008218,0.008218
362,2612.98,0.99395,2.1725,0.83649,1.11577,0.94061,0.84975,0.94154,0.74319,0.9193,0.83247,0.90414,0.56607,0.77699,1.45984,0.58599,0.93086,0.00821305,0.00821305,0.00821305
363,2620.12,0.98281,2.19567,0.83717,1.11479,0.93539,0.86304,0.937,0.73794,0.92473,0.84643,0.91342,0.54917,0.7837,1.48852,0.59989,0.94257,0.0082081,0.0082081,0.0082081
364,2627.24,0.95923,2.11981,0.81643,1.10173,0.92142,0.86564,0.9335,0.73892,0.90615,0.85116,0.90424,0.55196,0.77888,1.46008,0.59386,0.93182,0.00820315,0.00820315,0.00820315
365,2634.28,0.95068,2.10341,0.8145,1.10037,0.94963,0.87874,0.93974,0.75191,0.92735,0.85357,0.89936,0.5584,0.76337,1.42948,0.56282,0.92166,0.0081982,0.0081982,0.0081982
366,2641.37,0.92193,2.03007,0.78469,1.07992,0.93378,0.88308,0.93996,0.75263,0.91303,0.85652,0.90049,0.55743,0.75045,1.41295,0.55832,0.91924,0.00819325,0.00819325,0.00819325
367,2648.31,0.9551,2.13041,0.82923,1.10906,0.93346,0.87673,0.93775,0.74143,0.92274,0.86071,0.91027,0.57033,0.78041,1.415,0.58218,0.93627,0.0081883,0.0081883,0.0081883
368,2655.45,0.95968,2.10553,0.81077,1.09396,0.91841,0.87072,0.93615,0.73998,0.91041,0.84027,0.90148,0.56813,0.7678,1.41018,0.57877,0.92457,0.00818335,0.00818335,0.00818335
369,2662.55,0.96197,2.14977,0.81537,1.09534,0.92934,0.86463,0.93293,0.73506,0.91296,0.83074,0.90273,0.56667,0.7828,1.44244,0.601,0.93527,0.0081784,0.0081784,0.0081784
370,2669.7,0.96151,2.157,0.82563,1.10299,0.93121,0.86439,0.93638,0.74419,0.9154,0.8681,0.91251,0.56632,0.76606,1.43035,0.58783,0.9285,0.00817345,0.00817345,0.00817345
371,2676.83,0.95655,2.12717,0.81427,1.10191,0.91284,0.89241,0.94063,0.7565,0.93639,0.83377,0.90825,0.57076,0.74931,1.42207,0.56922,0.92472,0.0081685,0.0081685,0.0081685
372,2684.06,0.98111,2.18274,0.83577,1.10941,0.93844,0.85064,0.94028,0.7456,0.92761,0.82693,0.90822,0.55221,0.77789,1.4415,0.57947,0.9343,0.00816355,0.00816355,0.00816355
373,2691.28,0.98254,2.16111,0.8258,1.1052,0.94593,0.86572,0.94065,0.7438,0.93842,0.85192,0.91534,0.55078,0.76217,1.43661,0.5678,0.92704,0.0081586,0.0081586,0.0081586
374,2698.61,0.96438,2.14914,0.81078,1.0959,0.94463,0.86773,0.94107,0.74248,0.93114,0.84507,0.90887,0.54227,0.76171,1.43157,0.56501,0.92594,0.00815365,0.00815365,0.00815365
375,2705.78,0.93119,2.05732,0.78217,1.07821,0.93394,0.87247,0.93759,0.74039,0.91466,0.86307,0.9051,0.55098,0.76346,1.44347,0.57004,0.92533,0.0081487,0.0081487,0.0081487
376,2712.85,0.96592,2.13594,0.82044,1.09585,0.92613,0.87365,0.93344,0.73847,0.91082,0.8508,0.89657,0.55267,0.76468,1.4432,0.58587,0.92443,0.00814375,0.00814375,0.00814375
377,2720.14,0.96116,2.12399,0.81159,1.09195,0.93904,0.86798,0.9404,0.74245,0.92504,0.85605,0.91045,0.56118,0.76123,1.42277,0.58252,0.92618,0.0081388,0.0081388,0.0081388
378,2727.25,0.97256,2.16988,0.82772,1.10694,0.9247,0.88096,0.94297,0.7452,0.90199,0.86073,0.89792,0.56236,0.78378,1.44363,0.57718,0.93087,0.00813385,0.00813385,0.00813385
379,2734.43,0.96351,2.10981,0.81707,1.10916,0.9502,0.88111,0.9454,0.75094,0.93848,0.86571,0.92234,0.57606,0.76372,1.3806,0.56529,0.9208,0.0081289,0.0081289,0.0081289
380,2741.55,0.94218,2.05737,0.79753,1.08744,0.91214,0.89256,0.94451,0.74537,0.9155,0.86347,0.92064,0.57558,0.75938,1.39273,0.56637,0.91968,0.00812395,0.00812395,0.00812395
381,2748.69,0.95741,2.15487,0.81237,1.09499,0.92439,0.87752,0.94205,0.74106,0.91558,0.8563,0.9116,0.5623,0.77928,1.40964,0.58301,0.93196,0.008119,0.008119,0.008119
382,2755.85,0.96297,2.15431,0.81282,1.10068,0.9171,0.88516,0.94342,0.74465,0.90877,0.86617,0.91953,0.57097,0.76386,1.41069,0.56916,0.92737,0.00811405,0.00811405,0.00811405
383,2762.95,0.94019,2.07258,0.79996,1.09522,0.9334,0.87966,0.94078,0.7453,0.92045,0.86633,0.91332,0.57272,0.7578,1.41004,0.56787,0.93217,0.0081091,0.0081091,0.0081091
384,2770.05,0.96361,2.17388,0.81416,1.09591,0.95744,0.87176,0.94471,0.74911,0.94769,0.86098,0.92396,0.57743,0.74856,1.40439,0.55954,0.92344,0.00810415,0.00810415,0.00810415
385,2777.17,0.95959,2.10405,0.80715,1.09186,0.95538,0.87095,0.94327,0.75661,0.94707,0.86308,0.92118,0.57707,0.74962,1.39876,0.55435,0.9226,0.0080992,0.0080992,0.0080992
386,2784.29,0.97209,2.17415,0.80974,1.10248,0.92554,0.88712,0.94055,0.75696,0.91693,0.87748,0.91716,0.58264,0.76968,1.38312,0.56223,0.9281,0.00809425,0.00809425,0.00809425
387,2791.22,0.95487,2.08987,0.80352,1.09066,0.95172,0.88821,0.95355,0.76155,0.93726,0.874,0.9239,0.59276,0.75811,1.36357,0.55229,0.92181,0.0080893,0.0080893,0.0080893
388,2798.35,0.94079,2.12747,0.79826,1.09237,0.93494,0.89147,0.95068,0.75042,0.92818,0.88616,0.93183,0.58235,0.75218,1.37548,0.56235,0.91845,0.00808435,0.00808435,0.00808435
389,2805.36,0.94636,2.05875,0.79832,1.08898,0.92181,0.864,0.94339,0.73362,0.91848,0.85983,0.92624,0.55542,0.79576,1.4579,0.5991,0.93656,0.0080794,0.0080794,0.0080794
390,2812.52,0.93287,2.04017,0.78451,1.07948,0.91566,0.85982,0.937,0.73218,0.91124,0.85366,0.91394,0.56406,0.78648,1.44684,0.59784,0.93149,0.00807445,0.00807445,0.00807445
391,2819.65,0.95444,2.13401,0.80207,1.09083,0.93533,0.85892,0.93677,0.75511,0.92614,0.84736,0.91445,0.58164,0.76326,1.40052,0.56857,0.92578,0.0080695,0.0080695,0.0080695
392,2826.8,0.93536,2.03534,0.78375,1.08047,0.94096,0.85976,0.94041,0.75402,0.93496,0.85456,0.92304,0.57343,0.75394,1.3997,0.56316,0.928,0.00806455,0.00806455,0.00806455
393,2834.18,0.97372,2.18448,0.81805,1.09535,0.95422,0.8485,0.93859,0.75508,0.94441,0.83912,0.91856,0.5748,0.74892,1.4027,0.56805,0.9238,0.0080596,0.0080596,0.0080596
394,2841.31,0.95124,2.14454,0.80177,1.08951,0.94896,0.86125,0.93289,0.75173,0.93901,0.85146,0.90842,0.57728,0.75699,1.40629,0.5711,0.92667,0.00805465,0.00805465,0.00805465
395,2848.48,0.94031,2.07188,0.79158,1.0898,0.92915,0.88068,0.93941,0.75261,0.90906,0.86276,0.91677,0.57454,0.75239,1.39236,0.57287,0.92672,0.0080497,0.0080497,0.0080497
396,2855.59,0.94409,2.12591,0.80564,1.09698,0.91896,0.89099,0.94086,0.75604,0.90043,0.86941,0.91376,0.56843,0.75535,1.4009,0.56558,0.92759,0.00804475,0.00804475,0.00804475
397,2862.67,0.95184,2.11262,0.80047,1.08527,0.95042,0.86764,0.94054,0.75416,0.92902,0.8482,0.91196,0.56785,0.74825,1.38483,0.55063,0.91922,0.0080398,0.0080398,0.0080398
398,2869.79,0.95163,2.10417,0.80195,1.09567,0.9412,0.85257,0.94075,0.76301,0.92108,0.83559,0.909,0.58349,0.7246,1.37859,0.54294,0.91102,0.00803485,0.00803485,0.00803485
399,2876.92,0.97956,2.15614,0.80636,1.10284,0.93675,0.87592,0.94223,0.75541,0.9197,0.85596,0.90858,0.58428,0.73693,1.37016,0.54705,0.91408,0.0080299,0.0080299,0.0080299
400,2884.13,0.95314,2.09321,0.79909,1.08611,0.96066,0.85815,0.94768,0.75084,0.95018,0.84817,0.92579,0.58739,0.75828,1.36273,0.55194,0.91733,0.00802495,0.00802495,0.00802495
401,2891.24,0.94246,2.09611,0.77927,1.08512,0.94629,0.88015,0.94802,0.76033,0.93572,0.87761,0.9334,0.58582,0.75175,1.35466,0.54814,0.91762,0.00802,0.00802,0.00802
402,2898.41,0.92649,2.05712,0.76409,1.07651,0.94065,0.87826,0.94588,0.75309,0.9301,0.87602,0.92799,0.56399,0.77076,1.3751,0.56605,0.92327,0.00801505,0.00801505,0.00801505
403,2905.54,0.93875,2.06613,0.77678,1.07937,0.92926,0.86893,0.9393,0.73935,0.92536,0.84118,0.90966,0.55631,0.78648,1.42259,0.5873,0.93054,0.0080101,0.0080101,0.0080101
404,2912.7,0.96203,2.12837,0.79091,1.09566,0.94493,0.86469,0.94315,0.74652,0.92561,0.84475,0.90896,0.55191,0.77005,1.44759,0.57753,0.92522,0.00800515,0.00800515,0.00800515
405,2919.8,0.96227,2.11576,0.80362,1.09903,0.93392,0.88198,0.94348,0.74045,0.94779,0.8301,0.90399,0.54876,0.78308,1.46431,0.57232,0.93343,0.0080002,0.0080002,0.0080002
406,2926.86,0.93341,2.07506,0.79313,1.08925,0.93022,0.88795,0.94194,0.75465,0.9464,0.85856,0.92571,0.58268,0.75343,1.3764,0.55419,0.91409,0.00799525,0.00799525,0.00799525
407,2933.89,0.9549,2.12944,0.80341,1.08919,0.92222,0.88361,0.94429,0.74634,0.92037,0.86412,0.91783,0.57943,0.76871,1.41577,0.56069,0.92299,0.0079903,0.0079903,0.0079903
